transaction_id,user_id,amount,merchant,category,timestamp,hour,day_of_week,account_age_days,location_risk,is_fraud
txn_005000,user_4787,2.14,Online Casino,entertainment,2025-08-26 06:19:07.763343,6,1,701,high,0
txn_005001,user_4473,99.9,Best Buy,other,2025-09-14 08:20:07.763350,8,6,758,high,0
txn_005002,user_3859,44.03,Online Casino,gas,2025-08-20 22:22:07.763358,22,2,526,medium,0
txn_005003,user_5065,111.66,ATM Withdrawal,entertainment,2025-09-04 14:12:07.763365,14,3,848,high,0
txn_005004,user_8887,46.43,Walmart,entertainment,2025-09-07 00:59:07.763373,0,6,239,medium,0
txn_005005,user_1826,84.08,Target,entertainment,2025-08-25 21:13:07.763382,21,0,186,low,0
txn_005006,user_5802,290.77,Best Buy,gambling,2025-09-11 05:09:07.763390,5,3,777,medium,0
txn_005007,user_7132,70.29,McDonalds,retail,2025-08-25 18:34:07.763397,18,0,196,high,0
txn_005008,user_6682,123.12,Grocery Store,gas,2025-09-13 07:14:07.763405,7,5,46,medium,0
txn_005009,user_3163,43.45,Walmart,grocery,2025-09-13 04:15:07.763413,4,5,335,low,0
txn_005010,user_6840,10.97,Amazon,electronics,2025-08-23 02:23:07.763420,2,5,333,high,1
txn_005011,user_1857,16.65,Grocery Store,retail,2025-08-20 18:17:07.763427,18,2,280,low,0
txn_005012,user_6006,120.73,Starbucks,gambling,2025-08-15 10:25:07.763435,10,4,73,low,0
txn_005013,user_7099,15.18,Online Casino,other,2025-09-09 11:52:07.763443,11,1,877,low,0
txn_005014,user_1583,192.94,Starbucks,crypto,2025-09-07 16:51:07.763450,16,6,964,medium,0
txn_005015,user_5087,41.5,ATM Withdrawal,food,2025-08-27 02:54:07.763458,2,2,843,high,1
txn_005016,user_4657,45.34,Target,retail,2025-09-03 22:47:07.763466,22,2,747,high,0
txn_005017,user_2120,28.8,McDonalds,other,2025-08-15 08:59:07.763473,8,4,632,high,0
txn_005018,user_6145,48.78,Grocery Store,food,2025-09-04 22:31:07.763481,22,3,367,medium,0
txn_005019,user_9436,5.25,Walmart,grocery,2025-09-01 07:11:07.763491,7,0,647,high,0
txn_005020,user_8054,55.94,Starbucks,gambling,2025-09-01 07:01:07.763498,7,0,124,high,1
txn_005021,user_9789,10.43,Best Buy,gas,2025-08-18 02:42:07.763505,2,0,673,medium,0
txn_005022,user_1151,37.5,Unknown Merchant,grocery,2025-09-07 10:08:07.763513,10,6,895,low,0
txn_005023,user_1680,13.04,Grocery Store,grocery,2025-08-15 02:20:07.763521,2,4,297,low,0
txn_005024,user_7314,176.54,Amazon,crypto,2025-08-26 17:42:07.763531,17,1,513,medium,0
txn_005025,user_2267,26.57,Crypto Exchange,grocery,2025-08-26 14:29:07.763539,14,1,314,low,0
txn_005026,user_9276,84.53,Crypto Exchange,entertainment,2025-08-23 13:01:07.763546,13,5,44,high,0
txn_005027,user_5661,1.7,Online Casino,retail,2025-09-11 01:05:07.763554,1,3,784,medium,0
txn_005028,user_4547,53.4,Unknown Merchant,food,2025-08-18 01:46:07.763561,1,0,615,low,0
txn_005029,user_9813,100.0,Grocery Store,cash,2025-08-29 17:06:07.763568,17,4,609,low,0
txn_005030,user_2877,562.63,Amazon,gambling,2025-08-20 12:42:07.763575,12,2,396,low,0
txn_005031,user_9776,20.0,ATM Withdrawal,cash,2025-09-01 16:30:07.763582,16,0,752,medium,0
txn_005032,user_1749,200.0,Walmart,cash,2025-09-03 13:59:07.763588,13,2,359,high,0
txn_005033,user_9786,81.14,Amazon,other,2025-09-02 10:25:07.763595,10,1,777,low,0
txn_005034,user_1197,135.97,Best Buy,electronics,2025-09-09 16:02:07.763603,16,1,491,low,0
txn_005035,user_2839,2.02,Unknown Merchant,electronics,2025-09-09 00:46:07.763610,0,1,690,high,1
txn_005036,user_8505,9.35,McDonalds,electronics,2025-09-10 20:12:07.763618,20,2,216,medium,0
txn_005037,user_4658,1096.53,Best Buy,gambling,2025-09-14 14:33:07.763625,14,6,745,high,1
txn_005038,user_1814,31.67,Unknown Merchant,retail,2025-08-15 17:14:07.763633,17,4,788,medium,0
txn_005039,user_7082,42.57,Online Casino,electronics,2025-08-15 16:48:07.763640,16,4,106,high,0
txn_005040,user_4349,553.88,McDonalds,crypto,2025-09-05 19:35:07.763652,19,4,422,medium,0
txn_005041,user_1578,578.26,Walmart,gambling,2025-09-02 15:16:07.763660,15,1,967,medium,0
txn_005042,user_7104,100.0,Best Buy,cash,2025-08-22 13:28:07.763667,13,4,71,high,0
txn_005043,user_7962,135.22,Target,electronics,2025-08-17 03:05:07.763675,3,6,312,medium,0
txn_005044,user_6987,290.62,Best Buy,retail,2025-09-03 21:38:07.763685,21,2,841,medium,0
txn_005045,user_1799,646.76,Shell Gas,gambling,2025-09-07 02:32:07.763693,2,6,939,high,1
txn_005046,user_3401,17.93,Crypto Exchange,electronics,2025-09-08 18:59:07.763701,18,0,17,high,1
txn_005047,user_6670,106.91,Amazon,gas,2025-09-03 16:53:07.763708,16,2,439,medium,0
txn_005048,user_8812,3.52,Shell Gas,entertainment,2025-08-21 15:45:07.763716,15,3,494,low,0
txn_005049,user_8881,14.14,Amazon,entertainment,2025-09-11 12:31:07.763724,12,3,111,high,0
txn_005050,user_9970,114.84,Starbucks,grocery,2025-09-11 11:18:07.763732,11,3,493,high,0
txn_005051,user_5302,15.8,Starbucks,retail,2025-08-18 03:09:07.763740,3,0,681,low,0
txn_005052,user_6263,134.65,Starbucks,crypto,2025-08-15 09:21:07.763747,9,4,25,high,1
txn_005053,user_9311,84.32,Amazon,crypto,2025-09-05 18:02:07.763755,18,4,763,high,1
txn_005054,user_4420,98.99,Amazon,other,2025-08-27 17:53:07.763762,17,2,582,medium,0
txn_005055,user_8836,35.66,Best Buy,electronics,2025-09-07 16:32:07.763770,16,6,139,medium,0
txn_005056,user_4312,57.18,Best Buy,food,2025-09-02 06:00:07.763777,6,1,818,medium,0
txn_005057,user_1450,40.0,Shell Gas,cash,2025-08-21 21:03:07.763785,21,3,31,high,0
txn_005058,user_6033,146.6,Walmart,gambling,2025-09-07 10:10:07.763792,10,6,634,low,0
txn_005059,user_2742,71.95,Amazon,electronics,2025-08-23 22:17:07.763799,22,5,449,high,0
txn_005060,user_7348,72.36,Online Casino,grocery,2025-09-04 08:26:07.763807,8,3,157,high,0
txn_005061,user_2634,19.74,Online Casino,electronics,2025-08-23 06:22:07.763816,6,5,535,high,0
txn_005062,user_8411,27.44,Best Buy,gas,2025-09-10 10:09:07.763824,10,2,797,medium,0
txn_005063,user_3087,12.77,Crypto Exchange,grocery,2025-09-13 00:10:07.763833,0,5,256,low,0
txn_005064,user_7099,188.67,Starbucks,entertainment,2025-08-17 09:02:07.763841,9,6,392,high,0
txn_005065,user_6888,52.87,Grocery Store,electronics,2025-08-18 03:11:07.763849,3,0,81,high,1
txn_005066,user_5299,100.0,Target,cash,2025-08-22 01:52:07.763858,1,4,105,high,1
txn_005067,user_1196,137.32,Crypto Exchange,gas,2025-08-21 16:56:07.763865,16,3,345,low,0
txn_005068,user_9884,19.08,Best Buy,grocery,2025-09-01 01:45:07.763873,1,0,821,low,0
txn_005069,user_9637,77.14,Starbucks,entertainment,2025-08-27 04:31:07.763881,4,2,567,medium,0
txn_005070,user_7252,73.59,McDonalds,electronics,2025-08-25 19:02:07.763888,19,0,819,low,0
txn_005071,user_7404,59.83,Best Buy,food,2025-09-04 04:30:07.763896,4,3,627,medium,0
txn_005072,user_1242,1695.42,ATM Withdrawal,gambling,2025-09-05 09:09:07.763904,9,4,149,low,1
txn_005073,user_7437,40.0,McDonalds,cash,2025-09-06 17:34:07.763911,17,5,196,high,0
txn_005074,user_8569,26.01,Walmart,entertainment,2025-08-18 14:15:07.763919,14,0,79,medium,0
txn_005075,user_2800,8.0,Target,retail,2025-09-07 02:53:07.763926,2,6,936,high,1
txn_005076,user_2995,56.69,Amazon,gas,2025-09-02 21:24:07.763934,21,1,943,medium,0
txn_005077,user_7697,66.34,Walmart,other,2025-08-21 07:42:07.763942,7,3,7,medium,0
txn_005078,user_2515,43.79,Walmart,retail,2025-09-06 14:59:07.763949,14,5,895,high,0
txn_005079,user_3051,12.59,Online Casino,food,2025-08-19 03:52:07.763957,3,1,752,medium,0
txn_005080,user_8965,36.1,Best Buy,other,2025-09-10 09:46:07.763965,9,2,420,high,0
txn_005081,user_4611,19.71,ATM Withdrawal,entertainment,2025-09-05 02:02:07.763973,2,4,269,low,0
txn_005082,user_2698,28.88,McDonalds,food,2025-09-08 02:33:07.763983,2,0,114,high,1
txn_005083,user_2407,52.81,Crypto Exchange,food,2025-09-05 00:21:07.763993,0,4,715,high,1
txn_005084,user_8289,69.37,Shell Gas,gas,2025-09-04 20:07:07.764001,20,3,895,high,0
txn_005085,user_1631,14.21,Crypto Exchange,retail,2025-09-05 09:28:07.764008,9,4,515,medium,0
txn_005086,user_1782,26.99,Best Buy,retail,2025-08-27 23:17:07.764016,23,2,827,medium,0
txn_005087,user_9246,16.68,Grocery Store,food,2025-09-05 21:52:07.764024,21,4,470,high,0
txn_005088,user_5303,12.07,Shell Gas,food,2025-09-14 06:06:07.764031,6,6,829,medium,0
txn_005089,user_3498,774.82,Best Buy,gambling,2025-09-04 15:08:07.764038,15,3,469,medium,0
txn_005090,user_1895,120.98,Crypto Exchange,electronics,2025-08-26 08:50:07.764046,8,1,466,high,0
txn_005091,user_8368,24.12,McDonalds,retail,2025-09-07 06:54:07.764053,6,6,272,medium,0
txn_005092,user_1060,70.57,Online Casino,other,2025-08-26 16:28:07.764061,16,1,619,low,0
txn_005093,user_7441,114.65,Shell Gas,other,2025-09-11 22:14:07.764069,22,3,766,high,0
txn_005094,user_5922,94.58,McDonalds,food,2025-09-09 20:25:07.764077,20,1,73,low,0
txn_005095,user_8387,11.09,Best Buy,retail,2025-09-07 05:27:07.764085,5,6,360,low,0
txn_005096,user_7497,20.0,Walmart,cash,2025-09-03 15:59:07.764093,15,2,248,low,0
txn_005097,user_7652,157.51,Crypto Exchange,retail,2025-09-12 00:34:07.764100,0,4,660,medium,0
txn_005098,user_6277,24.63,McDonalds,grocery,2025-08-20 03:10:07.764107,3,2,232,medium,0
txn_005099,user_2006,21.72,Amazon,grocery,2025-08-16 09:01:07.764115,9,5,288,medium,0
txn_005100,user_7202,80.0,McDonalds,cash,2025-08-31 19:19:07.764122,19,6,794,high,0
txn_005101,user_5450,4.22,Crypto Exchange,other,2025-08-19 16:37:07.764130,16,1,521,medium,0
txn_005102,user_5037,34.29,ATM Withdrawal,food,2025-08-31 00:57:07.764140,0,6,416,low,0
txn_005103,user_8676,6.77,Amazon,retail,2025-08-16 14:51:07.764149,14,5,5,low,0
txn_005104,user_8872,15.29,Grocery Store,electronics,2025-08-15 07:41:07.764158,7,4,321,high,0
txn_005105,user_1605,20.06,McDonalds,other,2025-09-08 06:52:07.764166,6,0,455,high,0
txn_005106,user_2746,83.73,Walmart,food,2025-08-16 02:28:07.764174,2,5,588,high,1
txn_005107,user_1387,105.17,Best Buy,retail,2025-09-13 08:39:07.764182,8,5,175,low,0
txn_005108,user_6843,190.1,McDonalds,gambling,2025-09-05 02:51:07.764189,2,4,343,high,1
txn_005109,user_4822,98.84,Best Buy,electronics,2025-09-06 07:14:07.764197,7,5,682,high,0
txn_005110,user_7670,983.26,ATM Withdrawal,gambling,2025-08-24 18:46:07.764205,18,6,719,medium,0
txn_005111,user_8865,73.33,Target,gas,2025-09-07 18:06:07.764212,18,6,795,high,0
txn_005112,user_4994,8.93,Amazon,entertainment,2025-08-22 07:23:07.764220,7,4,929,low,0
txn_005113,user_3950,596.11,Amazon,gambling,2025-08-26 22:51:07.764228,22,1,394,high,1
txn_005114,user_2829,1460.43,Best Buy,crypto,2025-09-08 23:24:07.764236,23,0,981,high,1
txn_005115,user_2700,58.37,Online Casino,electronics,2025-08-25 14:15:07.764244,14,0,466,low,0
txn_005116,user_3535,211.45,Online Casino,gambling,2025-08-21 13:44:07.764251,13,3,280,high,1
txn_005117,user_6717,35.72,Grocery Store,gas,2025-08-16 06:50:07.764259,6,5,867,high,0
txn_005118,user_3513,528.84,Best Buy,crypto,2025-08-24 07:53:07.764267,7,6,887,medium,0
txn_005119,user_2515,36.73,Crypto Exchange,grocery,2025-08-28 14:42:07.764274,14,3,268,high,0
txn_005120,user_3037,7.39,Walmart,entertainment,2025-09-06 18:12:07.764282,18,5,917,medium,0
txn_005121,user_1096,19.7,Online Casino,grocery,2025-08-31 01:27:07.764290,1,6,375,medium,0
txn_005122,user_6233,82.07,ATM Withdrawal,food,2025-08-30 07:52:07.764300,7,5,474,high,0
txn_005123,user_7366,99.81,Starbucks,food,2025-08-17 22:07:07.764307,22,6,140,medium,0
txn_005124,user_4079,8.38,Amazon,grocery,2025-08-23 18:35:07.764315,18,5,957,medium,0
txn_005125,user_9767,153.23,McDonalds,grocery,2025-09-05 12:13:07.764325,12,4,711,high,0
txn_005126,user_6368,20.94,Grocery Store,retail,2025-09-11 09:42:07.764332,9,3,370,medium,0
txn_005127,user_5104,55.28,Amazon,entertainment,2025-08-26 22:15:07.764340,22,1,678,low,0
txn_005128,user_7513,70.68,Grocery Store,food,2025-08-22 17:25:07.764348,17,4,977,high,0
txn_005129,user_1897,84.55,Online Casino,gas,2025-09-03 10:08:07.764355,10,2,338,low,0
txn_005130,user_1784,146.71,Online Casino,gas,2025-09-02 01:00:07.764362,1,1,683,low,0
txn_005131,user_2209,19.77,Walmart,retail,2025-09-12 10:27:07.764370,10,4,426,low,0
txn_005132,user_5134,98.78,Online Casino,electronics,2025-09-08 17:16:07.764378,17,0,992,high,0
txn_005133,user_4784,20.0,Online Casino,cash,2025-09-10 02:54:07.764385,2,2,2,low,0
txn_005134,user_4165,100.0,Crypto Exchange,cash,2025-09-10 20:48:07.764392,20,2,544,medium,0
txn_005135,user_1839,8.06,Crypto Exchange,grocery,2025-08-19 18:39:07.764399,18,1,783,high,0
txn_005136,user_4572,80.0,Crypto Exchange,cash,2025-08-30 04:12:07.764407,4,5,76,low,0
txn_005137,user_8638,620.46,McDonalds,gambling,2025-08-29 03:31:07.764414,3,4,972,high,1
txn_005138,user_7864,68.74,Shell Gas,grocery,2025-08-18 11:20:07.764421,11,0,72,high,0
txn_005139,user_3231,57.62,Starbucks,gas,2025-09-12 16:35:07.764429,16,4,900,low,0
txn_005140,user_7514,15.54,Amazon,grocery,2025-09-08 02:33:07.764437,2,0,842,medium,0
txn_005141,user_4659,104.2,Walmart,electronics,2025-09-02 02:40:07.764447,2,1,849,low,0
txn_005142,user_2906,10.25,Starbucks,entertainment,2025-09-01 08:48:07.764454,8,0,707,high,0
txn_005143,user_4101,3.76,Best Buy,other,2025-09-07 13:32:07.764462,13,6,325,high,0
txn_005144,user_8576,64.2,Online Casino,other,2025-09-12 13:54:07.764470,13,4,445,medium,0
txn_005145,user_2109,33.26,Amazon,entertainment,2025-09-10 07:50:07.764478,7,2,731,high,0
txn_005146,user_3292,95.56,Unknown Merchant,entertainment,2025-08-24 05:21:07.764487,5,6,808,high,1
txn_005147,user_2666,25.18,Starbucks,grocery,2025-08-20 14:58:07.764495,14,2,180,medium,0
txn_005148,user_6257,10.21,Online Casino,entertainment,2025-08-31 18:16:07.764502,18,6,866,low,0
txn_005149,user_5214,915.29,Starbucks,crypto,2025-09-09 19:26:07.764510,19,1,265,medium,0
txn_005150,user_8032,60.0,Crypto Exchange,cash,2025-08-21 07:51:07.764517,7,3,786,high,0
txn_005151,user_2902,80.0,Unknown Merchant,cash,2025-08-29 03:55:07.764526,3,4,77,medium,0
txn_005152,user_1398,40.8,Shell Gas,entertainment,2025-09-13 13:16:07.764533,13,5,620,high,0
txn_005153,user_8846,11.49,ATM Withdrawal,retail,2025-09-04 17:31:07.764540,17,3,88,medium,0
txn_005154,user_1914,647.17,Target,crypto,2025-08-26 21:42:07.764548,21,1,790,high,1
txn_005155,user_8846,36.78,Best Buy,gas,2025-08-21 15:33:07.764556,15,3,952,high,0
txn_005156,user_2605,47.36,Amazon,gas,2025-08-16 11:36:07.764563,11,5,705,low,0
txn_005157,user_8667,318.93,Amazon,gambling,2025-08-15 12:15:07.764571,12,4,173,low,0
txn_005158,user_7476,89.22,Best Buy,gas,2025-08-17 23:25:07.764580,23,6,743,low,0
txn_005159,user_5865,89.47,Shell Gas,gas,2025-09-08 10:32:07.764588,10,0,75,high,0
txn_005160,user_9023,62.79,Amazon,gas,2025-08-26 10:22:07.764595,10,1,480,low,0
txn_005161,user_6881,6.57,Unknown Merchant,electronics,2025-08-16 18:12:07.764605,18,5,501,high,0
txn_005162,user_3392,922.72,Target,crypto,2025-09-12 18:41:07.764613,18,4,261,high,1
txn_005163,user_2054,565.87,Grocery Store,gambling,2025-08-24 02:04:07.764621,2,6,491,high,1
txn_005164,user_4578,60.71,Shell Gas,grocery,2025-08-15 14:00:07.764629,14,4,728,high,0
txn_005165,user_8586,23.55,Best Buy,gas,2025-08-15 11:25:07.764637,11,4,884,medium,0
txn_005166,user_5778,106.71,Walmart,food,2025-09-09 11:35:07.764644,11,1,748,low,0
txn_005167,user_1703,65.62,Shell Gas,entertainment,2025-09-14 00:34:07.764654,0,6,371,medium,0
txn_005168,user_3394,6.97,Shell Gas,retail,2025-08-22 16:44:07.764661,16,4,592,low,0
txn_005169,user_9376,271.94,Crypto Exchange,gambling,2025-08-25 17:08:07.764669,17,0,478,low,0
txn_005170,user_9547,109.74,Starbucks,food,2025-09-13 15:43:07.764677,15,5,538,low,0
txn_005171,user_7992,3.42,Walmart,gas,2025-08-25 14:14:07.764685,14,0,362,medium,0
txn_005172,user_8732,1637.47,ATM Withdrawal,crypto,2025-09-10 05:00:07.764693,5,2,137,low,1
txn_005173,user_5832,57.84,Walmart,other,2025-08-31 00:35:07.764700,0,6,142,high,1
txn_005174,user_8157,508.99,Grocery Store,gambling,2025-08-19 21:04:07.764708,21,1,699,high,1
txn_005175,user_4429,16.77,Starbucks,electronics,2025-08-26 22:27:07.764716,22,1,645,medium,0
txn_005176,user_6361,15.3,Target,food,2025-09-09 19:46:07.764726,19,1,362,medium,0
txn_005177,user_2323,143.42,Walmart,retail,2025-09-14 11:56:07.764734,11,6,34,high,0
txn_005178,user_5193,18.71,Walmart,other,2025-09-05 22:34:07.764742,22,4,728,low,0
txn_005179,user_1780,75.7,Starbucks,grocery,2025-08-17 05:13:07.764749,5,6,14,low,0
txn_005180,user_4942,25.97,Best Buy,retail,2025-08-31 04:08:07.764766,4,6,330,low,0
txn_005181,user_4119,40.0,Starbucks,cash,2025-09-14 22:57:07.764774,22,6,686,medium,0
txn_005182,user_4235,8.5,Crypto Exchange,gas,2025-08-17 20:17:07.764781,20,6,468,medium,0
txn_005183,user_3319,1.54,Shell Gas,other,2025-09-11 13:49:07.764789,13,3,870,high,0
txn_005184,user_7494,40.29,Amazon,other,2025-09-11 13:45:07.764797,13,3,227,low,0
txn_005185,user_8720,187.03,Best Buy,grocery,2025-08-26 12:53:07.764804,12,1,745,high,0
txn_005186,user_1023,24.03,McDonalds,retail,2025-09-07 06:54:07.764812,6,6,261,medium,0
txn_005187,user_2631,230.95,McDonalds,gambling,2025-09-12 00:24:07.764819,0,4,447,medium,1
txn_005188,user_9955,22.09,McDonalds,other,2025-08-31 00:01:07.764827,0,6,295,medium,0
txn_005189,user_6393,377.55,Unknown Merchant,crypto,2025-08-28 00:06:07.764837,0,3,747,high,1
txn_005190,user_7764,30.05,Walmart,electronics,2025-09-01 09:09:07.764845,9,0,851,high,0
txn_005191,user_2571,20.0,Starbucks,cash,2025-08-27 04:18:07.764851,4,2,122,medium,0
txn_005192,user_7683,1069.78,Amazon,crypto,2025-08-19 00:41:07.764858,0,1,631,high,1
txn_005193,user_4197,36.21,Unknown Merchant,grocery,2025-09-11 23:46:07.764866,23,3,126,medium,0
txn_005194,user_5006,364.39,Starbucks,crypto,2025-09-03 05:44:07.764874,5,2,714,low,0
txn_005195,user_9982,20.0,Starbucks,cash,2025-09-04 16:53:07.764881,16,3,198,medium,0
txn_005196,user_6731,8.45,Crypto Exchange,electronics,2025-08-25 09:15:07.764888,9,0,944,medium,0
txn_005197,user_6014,203.97,Unknown Merchant,retail,2025-08-15 22:54:07.764896,22,4,509,medium,0
txn_005198,user_6965,153.82,Starbucks,crypto,2025-08-22 21:12:07.764904,21,4,48,low,0
txn_005199,user_3607,4.81,Walmart,food,2025-08-16 10:49:07.764911,10,5,837,medium,0
txn_005200,user_8296,200.0,Target,cash,2025-09-01 05:29:07.764921,5,0,722,high,1
txn_005201,user_2350,40.0,ATM Withdrawal,cash,2025-09-02 01:14:07.764928,1,1,456,medium,0
txn_005202,user_5173,55.41,ATM Withdrawal,other,2025-09-14 07:01:07.764935,7,6,931,medium,0
txn_005203,user_2928,20.0,ATM Withdrawal,cash,2025-08-23 18:30:07.764942,18,5,857,high,0
txn_005204,user_3150,46.24,Best Buy,food,2025-08-20 09:52:07.764949,9,2,183,high,0
txn_005205,user_5833,278.2,Shell Gas,crypto,2025-08-15 22:21:07.764957,22,4,677,high,1
txn_005206,user_6340,28.43,Target,other,2025-08-17 05:02:07.764964,5,6,755,medium,0
txn_005207,user_9125,77.87,Online Casino,grocery,2025-08-31 10:28:07.764972,10,6,614,high,0
txn_005208,user_8359,11.89,Walmart,food,2025-08-24 06:50:07.764980,6,6,607,high,0
txn_005209,user_6428,86.81,Shell Gas,retail,2025-08-23 09:48:07.764988,9,5,479,medium,0
txn_005210,user_2705,53.31,Starbucks,electronics,2025-08-18 08:20:07.764998,8,0,90,medium,0
txn_005211,user_8614,100.0,Amazon,cash,2025-08-17 11:33:07.765005,11,6,934,low,0
txn_005212,user_2905,281.48,Walmart,crypto,2025-08-24 05:11:07.765012,5,6,796,low,1
txn_005213,user_7159,31.63,Shell Gas,grocery,2025-08-23 16:38:07.765020,16,5,63,low,0
txn_005214,user_2152,15.83,ATM Withdrawal,entertainment,2025-09-06 14:27:07.765028,14,5,134,high,0
txn_005215,user_4723,70.74,ATM Withdrawal,other,2025-08-17 16:37:07.765036,16,6,8,high,1
txn_005216,user_2914,369.62,Grocery Store,gambling,2025-09-02 03:47:07.765044,3,1,766,low,0
txn_005217,user_3074,20.35,Unknown Merchant,other,2025-08-26 20:30:07.765051,20,1,478,low,0
txn_005218,user_1796,463.23,Crypto Exchange,crypto,2025-08-23 12:59:07.765061,12,5,935,low,0
txn_005219,user_9504,200.0,Shell Gas,cash,2025-08-30 23:34:07.765070,23,5,693,medium,0
txn_005220,user_9390,60.0,Starbucks,cash,2025-08-22 20:35:07.765077,20,4,407,high,0
txn_005221,user_4847,273.86,Crypto Exchange,food,2025-08-28 08:49:07.765084,8,3,993,high,0
txn_005222,user_1140,29.57,Grocery Store,grocery,2025-08-23 07:03:07.765092,7,5,661,low,0
txn_005223,user_5869,127.72,Grocery Store,entertainment,2025-08-30 18:18:07.765100,18,5,801,medium,0
txn_005224,user_5139,22.16,Target,electronics,2025-08-24 20:42:07.765108,20,6,891,medium,0
txn_005225,user_7602,3.81,McDonalds,food,2025-08-18 01:28:07.765116,1,0,596,low,0
txn_005226,user_6625,12.42,Unknown Merchant,grocery,2025-09-10 12:40:07.765123,12,2,292,high,0
txn_005227,user_6810,281.24,Shell Gas,gambling,2025-08-21 14:53:07.765131,14,3,582,low,0
txn_005228,user_5087,13.4,Unknown Merchant,grocery,2025-09-14 23:16:07.765138,23,6,350,high,0
txn_005229,user_6396,40.0,Crypto Exchange,cash,2025-08-16 19:33:07.765149,19,5,978,high,0
txn_005230,user_8031,1.01,Crypto Exchange,other,2025-08-22 01:29:07.765156,1,4,373,high,1
txn_005231,user_9140,124.26,Target,electronics,2025-08-29 07:59:07.765166,7,4,338,medium,0
txn_005232,user_6069,20.0,Crypto Exchange,cash,2025-09-02 15:33:07.765173,15,1,844,low,0
txn_005233,user_1930,93.86,McDonalds,retail,2025-08-30 22:13:07.765180,22,5,454,high,0
txn_005234,user_8634,68.8,Crypto Exchange,food,2025-08-20 21:53:07.765188,21,2,477,medium,0
txn_005235,user_1042,10.19,Walmart,entertainment,2025-09-04 21:01:07.765196,21,3,504,high,0
txn_005236,user_3434,7.41,ATM Withdrawal,entertainment,2025-09-02 18:10:07.765205,18,1,196,low,0
txn_005237,user_4098,60.0,Unknown Merchant,cash,2025-09-05 00:15:07.765214,0,4,419,high,1
txn_005238,user_6456,4.5,Online Casino,other,2025-09-04 04:35:07.765221,4,3,699,low,0
txn_005239,user_3264,65.37,Unknown Merchant,gas,2025-09-07 02:48:07.765231,2,6,953,high,1
txn_005240,user_4897,1331.19,Best Buy,crypto,2025-09-08 05:29:07.765239,5,0,322,high,1
txn_005241,user_8380,291.53,Crypto Exchange,crypto,2025-08-20 03:18:07.765247,3,2,160,medium,1
txn_005242,user_5025,7.34,Online Casino,retail,2025-09-08 04:08:07.765254,4,0,275,medium,0
txn_005243,user_6402,36.91,Grocery Store,food,2025-09-05 13:50:07.765262,13,4,908,low,0
txn_005244,user_7031,22.45,Online Casino,entertainment,2025-08-23 11:20:07.765269,11,5,353,high,0
txn_005245,user_1670,24.49,Grocery Store,retail,2025-08-16 04:02:07.765277,4,5,421,low,0
txn_005246,user_6065,495.55,Grocery Store,gambling,2025-09-12 06:26:07.765284,6,4,272,medium,0
txn_005247,user_7416,644.2,Online Casino,gambling,2025-08-20 15:51:07.765292,15,2,114,low,0
txn_005248,user_2527,100.0,Walmart,cash,2025-09-07 21:38:07.765298,21,6,980,high,0
txn_005249,user_1233,6.86,Starbucks,electronics,2025-08-24 23:48:07.765306,23,6,863,medium,0
txn_005250,user_2693,2.81,Target,retail,2025-08-31 23:25:07.765313,23,6,928,low,0
txn_005251,user_4880,259.63,Starbucks,gas,2025-08-16 17:41:07.765321,17,5,672,high,0
txn_005252,user_5641,14.25,Crypto Exchange,retail,2025-09-03 12:18:07.765331,12,2,430,high,0
txn_005253,user_5205,37.67,Unknown Merchant,crypto,2025-09-07 21:00:07.765339,21,6,380,medium,0
txn_005254,user_3065,115.28,Target,crypto,2025-08-27 10:03:07.765348,10,2,993,medium,0
txn_005255,user_9166,29.87,Shell Gas,crypto,2025-09-01 00:31:07.765357,0,0,499,high,1
txn_005256,user_3242,258.63,Online Casino,gambling,2025-08-16 06:14:07.765364,6,5,500,medium,0
txn_005257,user_5306,82.08,Shell Gas,other,2025-08-22 19:03:07.765372,19,4,695,medium,0
txn_005258,user_5000,21.87,Amazon,retail,2025-08-29 05:44:07.765382,5,4,410,high,1
txn_005259,user_1284,30.37,Best Buy,gas,2025-08-15 13:56:07.765390,13,4,189,high,0
txn_005260,user_7136,57.29,Starbucks,gas,2025-09-13 18:28:07.765398,18,5,972,medium,0
txn_005261,user_1608,36.55,Crypto Exchange,retail,2025-09-02 03:29:07.765405,3,1,443,high,1
txn_005262,user_6583,99.82,Grocery Store,retail,2025-08-16 23:04:07.765413,23,5,695,low,0
txn_005263,user_4420,101.51,Starbucks,retail,2025-09-13 06:37:07.765421,6,5,259,medium,0
txn_005264,user_8792,1.5,Online Casino,retail,2025-08-31 13:38:07.765428,13,6,916,low,0
txn_005265,user_4172,76.26,Walmart,grocery,2025-09-09 23:04:07.765435,23,1,703,low,0
txn_005266,user_2188,31.88,Crypto Exchange,entertainment,2025-08-27 23:40:07.765443,23,2,759,high,0
txn_005267,user_3403,225.77,Starbucks,other,2025-08-16 12:50:07.765451,12,5,116,low,0
txn_005268,user_3615,34.01,Target,entertainment,2025-09-14 15:05:07.765458,15,6,178,medium,0
txn_005269,user_3380,217.74,Amazon,retail,2025-08-17 17:08:07.765466,17,6,524,low,0
txn_005270,user_3979,71.24,Crypto Exchange,electronics,2025-08-31 23:17:07.765474,23,6,465,low,0
txn_005271,user_9044,152.91,Target,gambling,2025-08-26 17:20:07.765481,17,1,753,high,1
